testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls
hd-02-d1-prog.sl,0.0,0.0,0.6677800653968007,0.5845064997964073,5.0,5.0,340.0,251.0,,28176.0
hd-06-d1-prog.sl,0.0,0.0,1.0246411085943692,0.8831433524028398,5.0,5.0,544.0,385.0,,39188.0
hd-03-d4-prog.sl,0.0,0.0,0.8637157651945018,0.45607417140272444,5.0,5.0,507.0,206.0,,25390.0
hd-04-d4-prog.sl,0.0,0.0,0.4436650149989873,0.27358242820482703,3.0,3.0,545.0,213.0,,25894.0
testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls,enum-examined,norm-examined,enum-mem,norm-mem
hd-03-d1-prog.sl,0.0,0.0,0.16093592960387468,0.09113324519712478,5.0,5.0,64.0,22.0,2246.0,2948.0
hd-01-d1-prog.sl,0.0,0.0,0.8983056066092103,0.3472251079976559,5.0,5.0,521.0,153.0,9206.0,21208.0
hd-04-d1-prog.sl,0.0,0.0,1.1965433316014242,0.5126538075972349,5.0,4.0,824.0,300.0,11622.0,32868.0
hd-02-d1-prog.sl,0.0,0.0,0.6507130402023904,0.4434711385983974,5.0,5.0,333.0,187.0,8342.0,23688.0
hd-05-d1-prog.sl,0.0,0.0,1.9223654037981759,1.2043209902069065,5.0,5.0,1094.0,545.0,18926.0,75388.0
hd-03-d4-prog.sl,0.0,0.0,0.7656582947995048,0.40300206539104694,5.0,5.0,465.0,187.0,7702.0,24022.0
hd-04-d4-prog.sl,0.0,0.0,0.32563837679917923,0.229499800800113,3.0,3.0,413.0,181.0,2846.0,23598.0
hd-06-d1-prog.sl,0.0,0.0,1.5865937758004294,1.304762875608867,5.0,5.0,850.0,573.0,19422.0,77428.0
hd-01-d4-prog.sl,0.0,0.0,3.678311343397945,3.278692752000643,6.0,5.0,2034.0,1269.0,25350.0,133716.0
hd-05-d4-prog.sl,0.0,0.0,3.617746111395536,3.3899895172042305,6.0,6.0,1877.0,1253.0,16870.0,132692.0
hd-07-d1-prog.sl,0.0,0.0,12.862440308195072,1.4644008081930224,6.0,6.0,5234.0,621.0,107358.0,79844.0
hd-08-d1-prog.sl,0.0,0.0,0.7994689776096493,0.9532607099972665,4.0,4.0,590.0,539.0,12942.0,74148.0
hd-06-d4-prog.sl,0.0,0.0,2.7096577023970894,12.508337762189331,5.0,5.0,1575.0,3708.0,28150.0,407996.0
hd-03-d5-prog.sl,0.0,0.0,0.9736509187961928,0.592709501797799,5.0,5.0,591.0,268.0,8310.0,29630.0
hd-04-d5-prog.sl,0.0,0.0,0.42445360620040445,0.3172082133998629,3.0,3.0,543.0,262.0,4238.0,29206.0
hd-01-d5-prog.sl,0.0,0.0,5.429432493203786,17.817946756602034,6.0,6.0,2826.0,4472.0,27190.0,461796.0
hd-02-d4-prog.sl,0.0,0.0,10.04559499520692,27.43954137880355,7.0,7.0,3945.0,5617.0,73086.0,544748.0
hd-05-d5-prog.sl,0.0,0.0,8.216886548598996,15.630223964207108,6.0,6.0,4028.0,4359.0,38358.0,454564.0
hd-06-d5-prog.sl,0.0,0.0,4.635281080799177,52.499608892994004,5.0,5.0,2534.0,9775.0,39126.0,1237484.0
hd-02-d5-prog.sl,0.0,0.0,18.26212957659154,127.57214867119328,7.0,6.0,6889.0,15832.0,108326.0,1672796.0
hd-07-d4-prog.sl,0.0,0.0,196.4541208746028,24.176163883996196,7.0,6.0,56257.0,5621.0,1206302.0,545036.0
hd-08-d4-prog.sl,0.0,0.0,4.0029320130008275,3.4284124178055206,6.0,6.0,2099.0,1165.0,14838.0,127060.0
testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls,enum-examined,norm-examined,enum-mem,norm-mem
hd-03-d1-prog.sl,0.0,0.0,0.25885897179832684,0.1418367416015826,5.0,5.0,124.0,44.0,2758.0,6502.0
testcase-name,enum-status,norm-status,enum-time,norm-time,enum-calls,norm-calls,enum-examined,norm-examined,enum-mem,norm-mem
